# SNE_SURVEY.DAT - data for non-IAU SNe - Wed Jan 27 12:49:07 2010
# SNID            SRV    TYPE      IAU        RA - SN       DEC - SN     HOST                      RA - HOST     DEC - HOST     Z
HST04Yow          HST    Ia        -          189.14304167  62.20361111  A123634.33+621213.0        -9.99999999 -99.99999999    0.460
HST05Dic          HST    Ia        -          188.95670833  62.17000000  A123549.61+621012.0        -9.99999999 -99.99999999    0.638
HST05Fer          HST    Ia        -          189.10458333  62.25661111  A123625.10+621523.8        -9.99999999 -99.99999999    1.020
HST05Gab          HST    Ia        -          189.05762500  62.20211111  A123613.83+621207.6        -9.99999999 -99.99999999    1.120
HST05Koe          HST    Ia        -          189.09550000  62.30644444  A123622.92+621823.2        -9.99999999 -99.99999999    1.230
HST05Lan          HST    Ia        -          189.23633333  62.21480556  A123656.72+621253.3        -9.99999999 -99.99999999    1.230
HST05Red          HST    Ia:       -          189.25708333  62.20666667  A123701.70+621224.0        -9.99999999 -99.99999999    1.190
HST05Spo          HST    Ia        -          189.27720833  62.25325000  A123706.53+621511.7        -9.99999999 -99.99999999    0.839
HST05Str          HST    Ia        -          189.08595833  62.18072222  A123620.63+621050.6        -9.99999999 -99.99999999    1.010
HST05Zwi          HST    Ia        -           53.19020833 -27.74008333  A033245.65-274424.3        -9.99999999 -99.99999999    0.521
SNLS03D1au        SNLS   Ia        -           36.04329167  -4.03747222  A022410.39-40214.9         -9.99999999 -99.99999999    0.504
SNLS03D1aw        SNLS   Ia        -           36.06162500  -4.51711111  A022414.79-43101.6         -9.99999999 -99.99999999    0.582
SNLS03D1ax        SNLS   Ia        -           36.09725000  -4.72063889  A022423.34-44314.3         -9.99999999 -99.99999999    0.496
SNLS03D1bk        SNLS   Ia        -           36.61420833  -4.53666667  A022627.41-43212.0         -9.99999999 -99.99999999    0.865
SNLS03D1cm        SNLS   Ia        -           36.23037500  -4.38433333  A022455.29-42303.6         -9.99999999 -99.99999999    0.870
SNLS03D1co        SNLS   Ia        -           36.56770833  -4.93491667  A022616.25-45605.7         -9.99999999 -99.99999999    0.679
SNLS03D1dj        SNLS   Ia        -           36.57954167  -4.11913889  A022619.09-40708.9         -9.99999999 -99.99999999    0.390
SNLS03D1dt        SNLS   Ia        -           36.63000000  -4.05236111  A022631.20-40308.5         -9.99999999 -99.99999999    0.612
SNLS03D1ew        SNLS   Ia        -           36.05866667  -4.66580556  A022414.08-43956.9         -9.99999999 -99.99999999    0.868
SNLS03D1fb        SNLS   Ia        -           36.80362500  -4.12122222  A022712.87-40716.4         -9.99999999 -99.99999999    0.498
SNLS03D1fc        SNLS   Ia        -           36.43175000  -4.14413889  A022543.62-40838.9         -9.99999999 -99.99999999    0.331
SNLS03D1fl        SNLS   Ia        -           36.49304167  -4.12894444  A022558.33-40744.2         -9.99999999 -99.99999999    0.688
SNLS03D1fq        SNLS   Ia        -           36.73200000  -4.30225000  A022655.68-41808.1         -9.99999999 -99.99999999    0.800
SNLS03D1gt        SNLS   Ia        -           36.23345833  -4.12697222  A022456.03-40737.1         -9.99999999 -99.99999999    0.550
SNLS03D3af        SNLS   Ia        -          215.31229167  52.53769444  A142114.95+523215.7        -9.99999999 -99.99999999    0.532
SNLS03D3aw        SNLS   Ia        -          215.22304167  52.60583333  A142053.53+523621.0        -9.99999999 -99.99999999    0.449
SNLS03D3ay        SNLS   Ia        -          214.49354167  52.48266667  A141758.45+522857.6        -9.99999999 -99.99999999    0.371
SNLS03D3ba        SNLS   Ia        -          214.13945833  52.34222222  A141633.47+522032.0        -9.99999999 -99.99999999    0.291
SNLS03D3bb        SNLS   Ia        -          214.07883333  52.24825000  A141618.92+521453.7        -9.99999999 -99.99999999    0.244
SNLS03D3bh        SNLS   Ia        -          215.39954167  52.52719444  A142135.89+523137.9        -9.99999999 -99.99999999    0.249
SNLS03D3bl        SNLS   Ia        -          214.98266667  53.09747222  A141955.84+530550.9        -9.99999999 -99.99999999    0.355
SNLS03D3cc        SNLS   Ia        -          214.93829167  52.54050000  A141945.19+523225.8        -9.99999999 -99.99999999    0.463
SNLS03D3cd        SNLS   Ia        -          214.66650000  52.61227778  A141839.96+523644.2        -9.99999999 -99.99999999    0.461
SNLS03D4ag        SNLS   Ia        -          333.69087500 -17.73969444  A221445.81-174422.9        -9.99999999 -99.99999999    0.285
SNLS03D4at        SNLS   Ia        -          333.60008333 -17.77666667  A221424.02-174636.0        -9.99999999 -99.99999999    0.633
SNLS03D4bc        SNLS   Ia        -          333.86725000 -17.83019444  A221528.14-174948.7        -9.99999999 -99.99999999    0.572
SNLS03D4cj        SNLS   Ia        -          334.02775000 -17.70466667  A221606.66-174216.8        -9.99999999 -99.99999999    0.270
SNLS03D4cn        SNLS   Ia        -          334.14416667 -17.27044444  A221634.60-171613.6        -9.99999999 -99.99999999    0.818
SNLS03D4cx        SNLS   Ia        -          333.64062500 -17.58758333  A221433.75-173515.3        -9.99999999 -99.99999999    0.950
SNLS03D4cy        SNLS   Ia        -          333.41850000 -17.68169444  A221340.44-174054.1        -9.99999999 -99.99999999    0.927
SNLS03D4cz        SNLS   Ia        -          334.17437500 -17.92622222  A221641.85-175534.4        -9.99999999 -99.99999999    0.695
SNLS03D4dh        SNLS   Ia        -          334.37933333 -17.62972222  A221731.04-173747.0        -9.99999999 -99.99999999    0.627
SNLS03D4di        SNLS   Ia        -          333.54270833 -17.50672222  A221410.25-173024.2        -9.99999999 -99.99999999    0.905
SNLS03D4dy        SNLS   Ia        -          333.71045833 -17.95644444  A221450.51-175723.2        -9.99999999 -99.99999999    0.600
SNLS03D4fd        SNLS   Ia        -          334.06025000 -17.39563889  A221614.46-172344.3        -9.99999999 -99.99999999    0.791
SNLS03D4gg        SNLS   Ia        -          334.16745833 -18.16438889  A221640.19-180951.8        -9.99999999 -99.99999999    0.592
SNLS03D4gl        SNLS   Ia        -          333.68408333 -17.52900000  A221444.18-173144.4        -9.99999999 -99.99999999    0.571
SNLS04D1ag        SNLS   Ia        -           36.17137500  -4.28880556  A022441.13-41719.7         -9.99999999 -99.99999999    0.557
SNLS04D2ae        SNLS   Ia        -          150.46816667   2.22258333  A100152.36+21321.3         -9.99999999 -99.99999999    0.843
SNLS04D2al        SNLS   Ia        -          150.46866667   2.16422222  A100152.48+20951.2         -9.99999999 -99.99999999    0.840
SNLS04D2an        SNLS   Ia        -          150.21804167   2.04130556  A100052.33+20228.7         -9.99999999 -99.99999999    0.620
SNLS04D2bt        SNLS   Ia        -          149.88637500   2.24808333  A095932.73+21453.1         -9.99999999 -99.99999999    0.220
SNLS04D2ca        SNLS   Ia        -          150.33545833   2.33938889  A100120.51+22021.8         -9.99999999 -99.99999999    0.830
SNLS04D2cf        SNLS   Ia        -          150.48379167   1.87955556  A100156.11+15246.4         -9.99999999 -99.99999999    0.369
SNLS04D2cw        SNLS   Ia        -          150.34495833   2.19869444  A100122.79+21155.3         -9.99999999 -99.99999999    0.568
SNLS04D2fp        SNLS   Ia        -          149.86733333   2.32100000  A095928.16+21915.6         -9.99999999 -99.99999999    0.415
SNLS04D2fs        SNLS   Ia        -          150.09212500   1.76547222  A100022.11+14555.7         -9.99999999 -99.99999999    0.357
SNLS04D2gb        SNLS   Ia        -          150.59450000   1.89425000  A100222.68+15339.3         -9.99999999 -99.99999999    0.430
SNLS04D2gc        SNLS   Ia        -          150.41366667   1.88316667  A100139.28+15259.4         -9.99999999 -99.99999999    0.521
SNLS04D2gp        SNLS   Ia        -          149.83500000   2.50886111  A095920.40+23031.9         -9.99999999 -99.99999999    0.710
SNLS04D3bf        SNLS   Ia        -          214.43791667  52.46786111  A141745.10+522804.3        -9.99999999 -99.99999999    0.156
SNLS04D3co        SNLS   Ia        -          214.45845833  52.96358333  A141750.03+525748.9        -9.99999999 -99.99999999    0.620
SNLS04D3cp        SNLS   Ia        -          215.09979167  52.82094444  A142023.95+524915.4        -9.99999999 -99.99999999    0.830
SNLS04D3cy        SNLS   Ia        -          214.55187500  52.65844444  A141812.45+523930.4        -9.99999999 -99.99999999    0.643
SNLS04D3dd        SNLS   Ia        -          214.45170833  52.47072222  A141748.41+522814.6        -9.99999999 -99.99999999    1.010
SNLS04D3df        SNLS   Ia        -          214.54183333  52.27772222  A141810.04+521639.8        -9.99999999 -99.99999999    0.470
SNLS04D3do        SNLS   Ia        -          214.44212500  52.26761111  A141746.11+521603.4        -9.99999999 -99.99999999    0.610
SNLS04D3ez        SNLS   Ia        -          214.78287500  53.07200000  A141907.89+530419.2        -9.99999999 -99.99999999    0.263
SNLS04D3fk        SNLS   Ia        -          214.60916667  52.52852778  A141826.20+523142.7        -9.99999999 -99.99999999    0.358
SNLS04D3fq        SNLS   Ia        -          214.24125000  52.37958333  A141657.90+522246.5        -9.99999999 -99.99999999    0.730
SNLS04D3hn        SNLS   Ia        -          215.52879167  52.22861111  A142206.91+521343.0        -9.99999999 -99.99999999    0.552
SNLS04D3kr        SNLS   Ia        -          214.14975000  52.47888889  A141635.94+522844.0        -9.99999999 -99.99999999    0.337
SNLS04D3lu        SNLS   Ia        -          215.28337500  52.97491667  A142108.01+525829.7        -9.99999999 -99.99999999    0.822
SNLS04D3mk        SNLS   Ia        -          214.85737500  53.16375000  A141925.77+530949.5        -9.99999999 -99.99999999    0.813
SNLS04D3ml        SNLS   Ia        -          214.16287500  53.09330556  A141639.09+530535.9        -9.99999999 -99.99999999    0.950
SNLS04D3nh        SNLS   Ia        -          215.61137500  52.33358333  A142226.73+522000.9        -9.99999999 -99.99999999    0.340
SNLS04D3nq        SNLS   Ia        -          215.07995833  53.15441667  A142019.19+530915.9        -9.99999999 -99.99999999    0.220
SNLS04D3ny        SNLS   Ia        -          214.73470833  52.18752778  A141856.33+521115.1        -9.99999999 -99.99999999    0.810
SNLS04D3oe        SNLS   Ia        -          214.91408333  52.55394444  A141939.38+523314.2        -9.99999999 -99.99999999    0.756
SNLS04D4an        SNLS   Ia        -          333.98800000 -17.69552778  A221557.12-174143.9        -9.99999999 -99.99999999    0.613
SNLS04D4bq        SNLS   Ia        -          333.70579167 -17.82761111  A221449.39-174939.4        -9.99999999 -99.99999999    0.550
SNLS04D4dm        SNLS   Ia        -          333.85612500 -17.24519444  A221525.47-171442.7        -9.99999999 -99.99999999    0.811
SNLS04D4dw        SNLS   Ia        -          334.18612500 -17.83400000  A221644.67-175002.4        -9.99999999 -99.99999999    0.960
SNLS04D3gx        SNLS   Ia:       -          215.05695833  52.28286111  A142013.67+521658.3        -9.99999999 -99.99999999    0.910
SNLS04D3is        SNLS   Ia:       -          214.21654167  52.81269444  A141651.97+524845.7        -9.99999999 -99.99999999    0.710
SNLS04D3ki        SNLS   Ia:       -          214.89416667  52.29238889  A141934.60+521732.6        -9.99999999 -99.99999999    0.930
SNLS04D3ks        SNLS   Ia:       -          215.63950000  52.18538889  A142233.48+521107.4        -9.99999999 -99.99999999    0.752
SNLS04D3lp        SNLS   Ia:       -          214.96212500  52.50330556  A141950.91+523011.9        -9.99999999 -99.99999999    0.983
SNLS04D3nc        SNLS   Ia:       -          214.07591667  52.27391667  A141618.22+521626.1        -9.99999999 -99.99999999    0.817
SNLS04D3nr        SNLS   Ia:       -          215.66054167  52.64886111  A142238.53+523855.9        -9.99999999 -99.99999999    0.960
SNLS04D4bk        SNLS   Ia:       -          333.78200000 -18.06022222  A221507.68-180336.8        -9.99999999 -99.99999999    0.840
SNLS03D1bf        SNLS   Ia:       -           36.00987500  -4.93258333  A022402.37-45557.3         -9.99999999 -99.99999999    0.703
SNLS03D1bp        SNLS   Ia:       -           36.65712500  -4.83877778  A022637.71-45019.6         -9.99999999 -99.99999999    0.346
SNLS03D4au        SNLS   Ia:       -          334.04133333 -18.07755556  A221609.92-180439.2        -9.99999999 -99.99999999    0.468
SNLS03D4gf        SNLS   Ia:       -          333.59545833 -17.73402778  A221422.91-174402.5        -9.99999999 -99.99999999    0.580
SNLS04D1aj        SNLS   Ia:       -           36.47491667  -4.99458333  A022553.98-45940.5         -9.99999999 -99.99999999    0.720
SNLS04D1ak        SNLS   Ia:       -           36.88916667  -4.32741667  A022733.40-41938.7         -9.99999999 -99.99999999    0.526
SNLS04D2ac        SNLS   Ia:       -          150.07883333   2.68933333  A100018.92+24121.6         -9.99999999 -99.99999999    0.348
SNLS04D2iu        SNLS   Ia:       -          150.30508333   2.41497222  A100113.22+22453.9         -9.99999999 -99.99999999    0.690
SNLS04D2ja        SNLS   Ia:       -          149.70216667   1.77183333  A095848.52+14618.6         -9.99999999 -99.99999999    0.740
SNLS04D3gt        SNLS   Ia:       -          215.63587500  52.64702778  A142232.61+523849.3        -9.99999999 -99.99999999    0.451
SDSS722           SDSS   Ia        2005ed       0.70565833   0.75116389  A000249+0045               -9.99999999 -99.99999999   -9.990
SDSS739           SDSS   Ia        2005ef      14.59523333   0.67895278  A005822+0040               -9.99999999 -99.99999999   -9.990
SDSS744           SDSS   Ia        2005ei     329.19842500   0.31739167  A215647+0019               -9.99999999 -99.99999999   -9.990
SDSS762           SDSS   Ia        2005eg      15.53518333  -0.87906944  A010208-0052               -9.99999999 -99.99999999   -9.990
SDSS774           SDSS   Ia        2005ex      25.46336667  -0.87644167  A014151-0052               -9.99999999 -99.99999999   -9.990
SDSS1032          SDSS   Ia        2005ez      46.79564583   1.11951667  A030710+0107               -9.99999999 -99.99999999   -9.990
SDSS1112          SDSS   Ia        2005fg     339.01760833  -0.37527222  A223604-0022               -9.99999999 -99.99999999    0.25773
SDSS1119          SDSS   Ia        2005fc     320.41351250   0.89459167  A212139+0053               -9.99999999 -99.99999999   -9.990
SDSS1166          SDSS   Ia        -            9.35559583   0.97320278  A003725+0058               -9.99999999 -99.99999999    0.38240
SDSS1241          SDSS   Ia        2005ff     337.67248333  -0.77663611  A223041-0046               -9.99999999 -99.99999999   -9.990
SDSS1253          SDSS   Ia        2005fd     323.79895000   0.16304722  A213511+0009               -9.99999999 -99.99999999   -9.990
SDSS1316          SDSS   Ia        2005fe     334.86377083   0.49438611  A221927+0029               -9.99999999 -99.99999999   -9.990
SDSS1371          SDSS   Ia        2005fh     349.37375000   0.42929444  A231729+0025               -9.99999999 -99.99999999   -9.990
SDSS1580          SDSS   Ia        2005fb      45.32295833  -0.64412222  A030118-0038               45.32501250  -0.64512778   -9.990
SDSS1686          SDSS   Ia?       -            2.24822083  -0.21047222  A000859-0012               -9.99999999 -99.99999999    0.13640
SDSS1688          SDSS   Ia        -          321.35766667   0.32446944  A212525+0019               -9.99999999 -99.99999999    0.35870
SDSS1794          SDSS   Ia        2005fj     317.83672917  -0.44540833  A211120-0026               -9.99999999 -99.99999999   -9.990
SDSS2017          SDSS   Ia        2005fo     328.94326667   0.59343333  A215546+0035               -9.99999999 -99.99999999   -9.990
SDSS2030          SDSS   Ia        2005fl     311.84152083  -1.25335278  A204721-0115               -9.99999999 -99.99999999   -9.990
SDSS2031          SDSS   Ia        2005fm     312.04312083  -1.17148611  A204810-0110               -9.99999999 -99.99999999   -9.990
SDSS2102          SDSS   Ia        2005fn     312.22091667   0.19105278  A204853+0011               -9.99999999 -99.99999999   -9.990
SDSS2165          SDSS   Ia        2005fr      17.09164583  -0.09638611  A010822-0005               -9.99999999 -99.99999999   -9.990
SDSS2246          SDSS   Ia        2005fy      50.09031250  -0.88564167  A032021-0053               -9.99999999 -99.99999999   -9.990
SDSS2308          SDSS   Ia        2005ey      34.27273333   0.28020000  A021705+0016               -9.99999999 -99.99999999   -9.990
SDSS2330          SDSS   Ia        2005fp       6.80699167   1.12053333  A002713+0107               -9.99999999 -99.99999999   -9.990
SDSS2372          SDSS   Ia        2005ft      40.52065000  -0.54088333  A024204-0032               -9.99999999 -99.99999999   -9.990
SDSS2422          SDSS   Ia        2005fi       1.99444167   0.63810833  A000758+0038               -9.99999999 -99.99999999   -9.990
SDSS2440          SDSS   Ia        2005fu      42.63358750   0.80773611  A025032+0048               -9.99999999 -99.99999999   -9.990
SDSS2533          SDSS   Ia        2005fs      31.22062917  -0.32655000  A020452-0019               -9.99999999 -99.99999999   -9.990
SDSS2561          SDSS   Ia        2005fv      46.34335417   0.85829167  A030522+0051               -9.99999999 -99.99999999   -9.990
SDSS2635          SDSS   Ia        2005fw      52.70424583  -1.23815278  A033049-0114               -9.99999999 -99.99999999   -9.990
SDSS2689          SDSS   Ia        2005fa      24.90026667  -0.75879444  A013936-0045               -9.99999999 -99.99999999   -9.990
SDSS2789          SDSS   Ia        2005fx     344.20141667   0.40101667  A225648+0024               -9.99999999 -99.99999999   -9.990
SDSS2916          SDSS   Ia        2005fz     315.92169167   0.56947778  A210341+0034              315.92169167   0.56947778    0.12420
SDSS2943          SDSS   Ia        2005go      17.70490833   1.00783611  A011049+0100               -9.99999999 -99.99999999   -9.990
SDSS2992          SDSS   Ia        2005gp      55.49692083  -0.78269444  A034159-0046               -9.99999999 -99.99999999   -9.990
SDSS3080          SDSS   Ia        2005ga      16.93231250  -1.03955278  A010743-0102               -9.99999999 -99.99999999   -9.990
SDSS3087          SDSS   Ia        2005gc      20.40665833  -0.97730000  A012137-0058               -9.99999999 -99.99999999   -9.990
SDSS3199          SDSS   Ia        2005gs     333.29257083   1.05047778  A221310+0103               -9.99999999 -99.99999999   -9.990
SDSS3241          SDSS   Ia?       2005gh     312.65142917  -0.35415833  A205036-0021               -9.99999999 -99.99999999   -9.990
SDSS3256          SDSS   Ia        2005hn     329.26767083  -0.22353056  A215704-0013               -9.99999999 -99.99999999   -9.990
SDSS3317          SDSS   Ia        2005gd      26.96252083   0.64053056  A014751+0038               -9.99999999 -99.99999999   -9.990
SDSS3331          SDSS   Ia?       2005ge      34.56134167   0.79646389  A021814+0047               -9.99999999 -99.99999999   -9.990
SDSS3377          SDSS   Ia        2005gr      54.15605833   1.07908611  A033637+0104               -9.99999999 -99.99999999   -9.990
SDSS3451          SDSS   Ia        2005gf     334.06921250   0.70805000  A221616+0042               -9.99999999 -99.99999999   -9.990
SDSS3452          SDSS   Ia        2005gg     334.67138750   0.63906389  A221841+0038               -9.99999999 -99.99999999   -9.990
SDSS3592          SDSS   Ia        2005gb      19.05239583   0.79183333  A011612+0047               -9.99999999 -99.99999999   -9.990
SDSS3901          SDSS   Ia        2005ho      14.85038750   0.00252222  A005924+0000               -9.99999999 -99.99999999   -9.990
SDSS4000          SDSS   Ia        2005gt      31.01588750  -0.36593056  A020403-0021               -9.99999999 -99.99999999   -9.990
SDSS4046          SDSS   Ia        2005gw     354.49822917   0.64201389  A233759+0038               -9.99999999 -99.99999999   -9.990
SDSS4064          SDSS   Ia?       -           46.10955833   1.04642222  A030426+0102               -9.99999999 -99.99999999    0.15648
SDSS4241          SDSS   Ia        2005gu      12.23757917  -0.90583611  A004857-0054               -9.99999999 -99.99999999   -9.990
SDSS4524          SDSS   Ia        2005gj      45.29967917  -0.55393611  A030111-0033               -9.99999999 -99.99999999   -9.990
SDSS4577          SDSS   Ia        2005gv      38.47542917   0.28061667  A023354+0016               -9.99999999 -99.99999999   -9.990
SDSS4679          SDSS   Ia        2005gy      21.52824583   0.67677778  A012606+0040               -9.99999999 -99.99999999   -9.990
SDSS5103          SDSS   Ia        2005gx     359.88437083   0.73710556  A235932+0044               -9.99999999 -99.99999999   -9.990
SDSS5183          SDSS   Ia        2005gq      53.45395000   0.70927778  A033348+0042               -9.99999999 -99.99999999   -9.990
SDSS5350          SDSS   Ia        2005hp     307.21908750  -0.77928333  A202852-0046               -9.99999999 -99.99999999   -9.990
SDSS5391          SDSS   Ia        2005hs      52.34186667  -1.09478611  A032922-0105               -9.99999999 -99.99999999   -9.990
SDSS5395          SDSS   Ia        2005hr      49.64083750   0.12326944  A031833+0007               -9.99999999 -99.99999999   -9.990
SDSS5533          SDSS   Ia        2005hu     328.66986250   0.41335278  A215440+0024               -9.99999999 -99.99999999   -9.990
SDSS5549          SDSS   Ia        2005hx       3.25047917   0.24814444  A001259+0014                3.24985833   0.24853056   -9.990
SDSS5550          SDSS   Ia        2005hy       3.59819167   0.33296667  A001423+0019               -9.99999999 -99.99999999   -9.990
SDSS5588          SDSS   Ia        2005hw       2.36861667   1.15484444  A000928+0109               -9.99999999 -99.99999999   -9.990
SDSS5635          SDSS   Ia        2005hv     333.18270833  -0.03503333  A221243-0002               -9.99999999 -99.99999999   -9.990
SDSS5717          SDSS   Ia        2005ia      17.89587500  -0.00597222  A011135-0000               17.89600833  -0.00594167   -9.990
SDSS5736          SDSS   Ia        2005ib      22.86263750  -0.63166389  A013126-0037               22.86210417  -0.63136944   -9.990
SDSS5737          SDSS   Ia        2005jz      22.85692083  -0.60344167  A013125-0036               -9.99999999 -99.99999999    0.39300
SDSS5751          SDSS   Ia        2005hz      11.63407917   0.83812500  A004632+0050               -9.99999999 -99.99999999   -9.990
SDSS5821          SDSS   Ia?       2005hq     312.58239583  -0.82533056  A205019-0049               -9.99999999 -99.99999999   -9.990
SDSS5844          SDSS   Ia        2005ic     327.78616250  -0.84301667  A215108-0050               -9.99999999 -99.99999999   -9.990
SDSS5916          SDSS   Ia?       2005is       5.43728333  -0.32510000  A002144-0019               -9.99999999 -99.99999999   -9.990
SDSS5944          SDSS   Ia        2005hc      29.19971250  -0.21378611  A015647-0012               -9.99999999 -99.99999999   -9.990
SDSS5957          SDSS   Ia        2005ie      34.76051250  -0.27291944  A021902-0016               -9.99999999 -99.99999999   -9.990
SDSS5966          SDSS   Ia        2005it      16.19029583   0.51383611  A010445+0030               -9.99999999 -99.99999999   -9.990
SDSS5994          SDSS   Ia        2005ht     312.60245000  -0.16795000  A205024-0009              312.60189583  -0.16593056   -9.990
SDSS6057          SDSS   Ia        2005if      52.55354583  -0.97467500  A033012-0058               -9.99999999 -99.99999999   -9.990
SDSS6100          SDSS   Ia        2005ka     333.48312500   1.08640000  A221355+0105               -9.99999999 -99.99999999   -9.990
SDSS6108          SDSS   Ia        2005ih       1.80657083   0.34889722  A000713+0020               -9.99999999 -99.99999999   -9.990
SDSS6127          SDSS   Ia        2005iw     337.32391250  -0.09244722  A222917-0005               -9.99999999 -99.99999999   -9.990
SDSS6137          SDSS   Ia        2005iv     307.93606667   0.24472500  A203144+0014               -9.99999999 -99.99999999   -9.990
SDSS6192          SDSS   Ia        2005jy     348.46493333   1.25689444  A231351+0115               -9.99999999 -99.99999999   -9.990
SDSS6196          SDSS   Ia        2005ig     337.63107500  -0.50279167  A223031-0030               -9.99999999 -99.99999999   -9.990
SDSS6249          SDSS   Ia        2005ii       3.26547083  -0.62019167  A001303-0037               -9.99999999 -99.99999999   -9.990
SDSS6295          SDSS   Ia        2005js      23.67294583  -0.60544167  A013441-0036               -9.99999999 -99.99999999   -9.990
SDSS6304          SDSS   Ia        2005jk      26.49760000   1.19588611  A014559+0111               -9.99999999 -99.99999999   -9.990
SDSS6315          SDSS   Ia        2005ix     310.48272500   1.09190833  A204155+0105               -9.99999999 -99.99999999   -9.990
SDSS6406          SDSS   Ia        2005ij      46.08859583  -1.06301111  A030421-0103               -9.99999999 -99.99999999   -9.990
SDSS6422          SDSS   Ia        2005id     349.13870000  -0.66325833  A231633-0039               -9.99999999 -99.99999999   -9.990
SDSS6558          SDSS   Ia        2005hj      21.70165000  -1.23814444  A012648-0114               -9.99999999 -99.99999999   -9.990
SDSS6649          SDSS   Ia        2005jd      34.27581667   0.53471389  A021706+0032               34.27585417   0.53490833   -9.990
SDSS6696          SDSS   Ia?       -          339.07922500   0.47918333  A223619+0028               -9.99999999 -99.99999999    0.23790
SDSS6699          SDSS   Ia        2005ik     322.81491250  -1.05707500  A213115-0103               -9.99999999 -99.99999999   -9.990
SDSS6773          SDSS   Ia        2005iu     305.06503333   0.21731389  A202015+0013               -9.99999999 -99.99999999   -9.990
SDSS6777          SDSS   Ia        2005iy     321.21637083   0.38552222  A212451+0023               -9.99999999 -99.99999999   -9.990
SDSS6780          SDSS   Ia        2005iz     328.06851250   0.26698333  A215216+0016              328.06773334   0.26985000   -9.990
SDSS6852          SDSS   Ia?       2005jf      53.41980417  -0.11218611  A033340-0006               -9.99999999 -99.99999999   -9.990
SDSS6924          SDSS   Ia        2005ja     358.96923750   0.87685278  A235552+0052              358.96842500   0.87561389   -9.990
SDSS6933          SDSS   Ia        2005jc      11.35167500   1.07546667  A004524+0104               11.35108333   1.07650833   -9.990
SDSS6936          SDSS   Ia        2005jl     323.23379583  -0.69986111  A213256-0041               -9.99999999 -99.99999999   -9.990
SDSS6962          SDSS   Ia?       2005je      38.86085833   1.07480833  A023526+0104               -9.99999999 -99.99999999   -9.990
SDSS6968          SDSS   Ia?       -           19.55562083  -0.90663889  A011813-0054               -9.99999999 -99.99999999    0.09830
SDSS7017          SDSS   Ia        -           31.36531250  -0.49796667  A020527-0029               31.36563750  -0.49828333    0.26900
SDSS7143          SDSS   Ia        2005jg     345.26232917  -0.20746111  A230102-0012               -9.99999999 -99.99999999   -9.990
SDSS7147          SDSS   Ia        2005jh     350.01831250  -0.05556667  A232004-0003               -9.99999999 -99.99999999   -9.990
SDSS7243          SDSS   Ia        2005jm     328.07904167   0.47186389  A215218+0028               -9.99999999 -99.99999999   -9.990
SDSS7335          SDSS   Ia?       2005kn     318.88513333  -0.35542500  A211532-0021               -9.99999999 -99.99999999   -9.990
SDSS7426          SDSS   Ia?       2005jb     339.01324583  -0.36797778  A223603-0022               -9.99999999 -99.99999999   -9.990
SDSS7460          SDSS   Ia?       2005jx     323.58401667  -0.68178333  A213420-0040               -9.99999999 -99.99999999   -9.990
SDSS7473          SDSS   Ia        2005ji       4.32628333  -0.25736111  A001718-0015               -9.99999999 -99.99999999   -9.990
